,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
7349,1994,11,jordan,14.0,0.0,5.0
7350,1994,11,tyrrell,11.0,0.0,7.0
7351,1994,11,ligier,11.0,0.0,6.0
7352,1994,11,sauber,10.0,0.0,8.0
7353,1994,11,footwork,8.0,0.0,9.0
7354,1994,11,minardi,5.0,0.0,10.0
7355,1994,11,larrousse,2.0,0.0,11.0
7356,1994,11,team_lotus,0.0,0.0,12.0
7357,1994,11,simtek,0.0,0.0,13.0
7358,1994,11,pacific,0.0,0.0,14.0
7359,1994,12,benetton,85.0,7.0,1.0
7360,1994,12,williams,62.0,3.0,2.0
7361,1994,12,ferrari,52.0,1.0,3.0
7362,1994,12,mclaren,23.0,0.0,4.0
7363,1994,12,jordan,14.0,0.0,5.0
7364,1994,12,tyrrell,13.0,0.0,6.0
7365,1994,12,ligier,11.0,0.0,7.0
7366,1994,12,sauber,10.0,0.0,8.0
7367,1994,12,footwork,9.0,0.0,9.0
7368,1994,12,minardi,5.0,0.0,10.0
7369,1994,12,larrousse,2.0,0.0,11.0
7370,1994,12,team_lotus,0.0,0.0,12.0
7371,1994,12,simtek,0.0,0.0,13.0
7372,1994,12,pacific,0.0,0.0,14.0
7373,1994,13,williams,73.0,4.0,2.0
7374,1994,13,benetton,85.0,7.0,1.0
7375,1994,13,ferrari,58.0,1.0,3.0
7376,1994,13,mclaren,29.0,0.0,4.0
7377,1994,13,jordan,17.0,0.0,5.0
7378,1994,13,tyrrell,13.0,0.0,6.0
7379,1994,13,ligier,11.0,0.0,7.0
7380,1994,13,sauber,10.0,0.0,8.0
7381,1994,13,footwork,9.0,0.0,9.0
7382,1994,13,minardi,5.0,0.0,10.0
7383,1994,13,larrousse,2.0,0.0,11.0
7384,1994,13,team_lotus,0.0,0.0,12.0
7385,1994,13,simtek,0.0,0.0,13.0
7386,1994,13,pacific,0.0,0.0,14.0
7387,1994,14,benetton,87.0,7.0,2.0
7388,1994,14,williams,89.0,5.0,1.0
7389,1994,14,ferrari,58.0,1.0,3.0
7390,1994,14,mclaren,34.0,0.0,4.0
7391,1994,14,jordan,20.0,0.0,5.0
7392,1994,14,tyrrell,13.0,0.0,6.0
7393,1994,14,ligier,11.0,0.0,7.0
7394,1994,14,sauber,10.0,0.0,8.0
7395,1994,14,footwork,9.0,0.0,9.0
7396,1994,14,minardi,5.0,0.0,10.0
7397,1994,14,larrousse,2.0,0.0,11.0
7398,1994,14,team_lotus,0.0,0.0,12.0
7399,1994,14,simtek,0.0,0.0,13.0
7400,1994,14,pacific,0.0,0.0,14.0
7401,1994,15,williams,95.0,5.0,2.0
7402,1994,15,benetton,97.0,8.0,1.0
7403,1994,15,ferrari,60.0,1.0,3.0
7404,1994,15,mclaren,38.0,0.0,4.0
7405,1994,15,jordan,23.0,0.0,5.0
7406,1994,15,tyrrell,13.0,0.0,6.0
7407,1994,15,sauber,11.0,0.0,8.0
7408,1994,15,ligier,11.0,0.0,7.0
7409,1994,15,footwork,9.0,0.0,9.0
7410,1994,15,minardi,5.0,0.0,10.0
7411,1994,15,larrousse,2.0,0.0,11.0
7412,1994,15,team_lotus,0.0,0.0,12.0
7413,1994,15,simtek,0.0,0.0,13.0
7414,1994,15,pacific,0.0,0.0,14.0
7415,1994,16,williams,108.0,6.0,1.0
7416,1994,16,benetton,103.0,8.0,2.0
7417,1994,16,ferrari,64.0,1.0,3.0
7418,1994,16,mclaren,38.0,0.0,4.0
7419,1994,16,jordan,25.0,0.0,5.0
7420,1994,16,ligier,11.0,0.0,8.0
7421,1994,16,tyrrell,13.0,0.0,6.0
7422,1994,16,sauber,12.0,0.0,7.0
7423,1994,16,footwork,9.0,0.0,9.0
7424,1994,16,minardi,5.0,0.0,10.0
7425,1994,16,larrousse,2.0,0.0,11.0
7426,1994,16,team_lotus,0.0,0.0,12.0
7427,1994,16,simtek,0.0,0.0,13.0
7428,1994,16,pacific,0.0,0.0,14.0
7429,1995,1,benetton,0.0,0.0,0.0
7430,1995,1,williams,0.0,0.0,0.0
7431,1995,1,ferrari,0.0,0.0,0.0
7432,1995,1,mclaren,0.0,0.0,0.0
7433,1995,1,tyrrell,0.0,0.0,0.0
7434,1995,1,ligier,0.0,0.0,0.0
7435,1995,1,pacific,0.0,0.0,0.0
7436,1995,1,forti,0.0,0.0,0.0
7437,1995,2,benetton,10.0,1.0,1.0
7438,1995,2,williams,6.0,0.0,2.0
7439,1995,2,ferrari,6.0,0.0,3.0
7440,1995,2,mclaren,4.0,0.0,4.0
7441,1995,2,sauber,0.0,0.0,0.0
7442,1995,2,ligier,0.0,0.0,6.0
7443,1995,2,tyrrell,0.0,0.0,5.0
7444,1995,2,pacific,0.0,0.0,7.0
7445,1995,2,simtek,0.0,0.0,0.0
7446,1995,2,forti,0.0,0.0,8.0
7447,1995,3,williams,16.0,1.0,2.0
7448,1995,3,ferrari,13.0,0.0,3.0
7449,1995,3,benetton,17.0,1.0,1.0
7450,1995,3,mclaren,4.0,0.0,4.0
7451,1995,3,sauber,2.0,0.0,5.0
7452,1995,3,ligier,0.0,0.0,6.0
7453,1995,3,tyrrell,0.0,0.0,7.0
7454,1995,3,jordan,0.0,0.0,0.0
7455,1995,3,pacific,0.0,0.0,8.0
7456,1995,3,simtek,0.0,0.0,9.0
7457,1995,3,forti,0.0,0.0,10.0
7458,1995,3,minardi,0.0,0.0,0.0
7459,1995,3,footwork,0.0,0.0,0.0
7460,1995,4,benetton,17.0,1.0,3.0
7461,1995,4,williams,29.0,2.0,1.0
7462,1995,4,ferrari,23.0,0.0,2.0
7463,1995,4,mclaren,6.0,0.0,4.0
7464,1995,4,sauber,3.0,0.0,5.0
7465,1995,4,jordan,0.0,0.0,8.0
7466,1995,4,ligier,0.0,0.0,6.0
7467,1995,4,tyrrell,0.0,0.0,7.0
7468,1995,4,simtek,0.0,0.0,10.0
7469,1995,4,pacific,0.0,0.0,9.0
7470,1995,4,forti,0.0,0.0,11.0
7471,1995,4,footwork,0.0,0.0,13.0
7472,1995,4,minardi,0.0,0.0,12.0
7473,1995,5,benetton,33.0,2.0,1.0
7474,1995,5,williams,32.0,2.0,2.0
7475,1995,5,ferrari,27.0,0.0,3.0
7476,1995,5,mclaren,6.0,0.0,4.0
7477,1995,5,sauber,3.0,0.0,5.0
7478,1995,5,jordan,2.0,0.0,6.0
7479,1995,5,ligier,1.0,0.0,7.0
7480,1995,5,tyrrell,0.0,0.0,8.0
7481,1995,5,minardi,0.0,0.0,13.0
7482,1995,5,footwork,0.0,0.0,12.0
7483,1995,5,simtek,0.0,0.0,9.0
7484,1995,5,pacific,0.0,0.0,10.0
7485,1995,5,forti,0.0,0.0,11.0
7486,1995,6,benetton,46.0,3.0,1.0
7487,1995,6,ferrari,31.0,0.0,3.0
7488,1995,6,williams,38.0,2.0,2.0
7489,1995,6,jordan,2.0,0.0,6.0
7490,1995,6,mclaren,8.0,0.0,4.0
7491,1995,6,ligier,1.0,0.0,7.0
7492,1995,6,sauber,4.0,0.0,5.0
7493,1995,6,footwork,0.0,0.0,10.0
7494,1995,6,tyrrell,0.0,0.0,8.0
7495,1995,6,minardi,0.0,0.0,9.0
7496,1995,6,simtek,0.0,0.0,11.0
7497,1995,6,pacific,0.0,0.0,12.0
7498,1995,6,forti,0.0,0.0,13.0
7499,1995,7,benetton,48.0,3.0,1.0
7500,1995,7,williams,38.0,2.0,3.0
7501,1995,7,ferrari,41.0,1.0,2.0
7502,1995,7,jordan,12.0,0.0,4.0
7503,1995,7,mclaren,8.0,0.0,5.0
7504,1995,7,ligier,4.0,0.0,6.0
7505,1995,7,sauber,4.0,0.0,7.0
7506,1995,7,footwork,1.0,0.0,8.0
7507,1995,7,tyrrell,0.0,0.0,9.0
7508,1995,7,minardi,0.0,0.0,10.0
7509,1995,7,simtek,0.0,0.0,11.0
7510,1995,7,pacific,0.0,0.0,12.0
7511,1995,7,forti,0.0,0.0,13.0
7512,1995,8,benetton,58.0,4.0,1.0
7513,1995,8,williams,48.0,2.0,2.0
7514,1995,8,ferrari,43.0,1.0,3.0
7515,1995,8,jordan,13.0,0.0,4.0
7516,1995,8,ligier,7.0,0.0,6.0
7517,1995,8,mclaren,8.0,0.0,5.0
7518,1995,8,sauber,4.0,0.0,7.0
7519,1995,8,footwork,1.0,0.0,8.0
7520,1995,8,tyrrell,0.0,0.0,9.0
7521,1995,8,minardi,0.0,0.0,10.0
7522,1995,8,simtek,0.0,0.0,11.0
7523,1995,8,pacific,0.0,0.0,12.0
7524,1995,8,forti,0.0,0.0,13.0
7525,1995,9,benetton,68.0,5.0,1.0
7526,1995,9,williams,52.0,2.0,2.0
7527,1995,9,ferrari,49.0,1.0,3.0
7528,1995,9,jordan,13.0,0.0,4.0
7529,1995,9,ligier,10.0,0.0,5.0
7530,1995,9,mclaren,10.0,0.0,6.0
7531,1995,9,sauber,5.0,0.0,7.0
7532,1995,9,footwork,1.0,0.0,8.0
7533,1995,9,tyrrell,0.0,0.0,9.0
7534,1995,9,minardi,0.0,0.0,10.0
7535,1995,9,pacific,0.0,0.0,12.0
7536,1995,9,simtek,0.0,0.0,11.0
7537,1995,9,forti,0.0,0.0,13.0
7538,1995,10,benetton,81.0,6.0,1.0
7539,1995,10,williams,58.0,2.0,2.0
7540,1995,10,ferrari,53.0,1.0,3.0
7541,1995,10,jordan,13.0,0.0,4.0
7542,1995,10,ligier,11.0,0.0,5.0
7543,1995,10,mclaren,10.0,0.0,6.0
7544,1995,10,sauber,7.0,0.0,7.0
7545,1995,10,footwork,1.0,0.0,8.0
7546,1995,10,tyrrell,0.0,0.0,9.0
7547,1995,10,minardi,0.0,0.0,10.0
7548,1995,10,pacific,0.0,0.0,11.0
7549,1995,10,simtek,0.0,0.0,12.0
7550,1995,10,forti,0.0,0.0,13.0
7551,1995,11,benetton,84.0,6.0,1.0
7552,1995,11,williams,74.0,3.0,2.0
7553,1995,11,ferrari,57.0,1.0,3.0
7554,1995,11,ligier,12.0,0.0,5.0
7555,1995,11,jordan,13.0,0.0,4.0
7556,1995,11,mclaren,10.0,0.0,6.0
7557,1995,11,sauber,9.0,0.0,7.0
7558,1995,11,footwork,1.0,0.0,8.0
7559,1995,11,tyrrell,0.0,0.0,9.0
7560,1995,11,minardi,0.0,0.0,10.0
7561,1995,11,pacific,0.0,0.0,11.0
7562,1995,11,simtek,0.0,0.0,12.0
7563,1995,11,forti,0.0,0.0,13.0
7564,1995,12,benetton,94.0,7.0,1.0
7565,1995,12,williams,80.0,3.0,2.0
7566,1995,12,ferrari,57.0,1.0,3.0
7567,1995,12,mclaren,12.0,0.0,6.0
7568,1995,12,sauber,12.0,0.0,7.0
7569,1995,12,ligier,16.0,0.0,4.0
7570,1995,12,jordan,14.0,0.0,5.0
7571,1995,12,tyrrell,0.0,0.0,9.0
7572,1995,12,footwork,1.0,0.0,8.0
7573,1995,12,minardi,0.0,0.0,10.0
7574,1995,12,pacific,0.0,0.0,11.0
7575,1995,12,forti,0.0,0.0,13.0
7576,1995,12,simtek,0.0,0.0,12.0
7577,1995,13,benetton,104.0,8.0,1.0
7578,1995,13,williams,80.0,3.0,2.0
7579,1995,13,ferrari,57.0,1.0,3.0
7580,1995,13,mclaren,21.0,0.0,4.0
7581,1995,13,sauber,17.0,0.0,5.0
7582,1995,13,ligier,16.0,0.0,6.0
7583,1995,13,jordan,14.0,0.0,7.0
7584,1995,13,tyrrell,2.0,0.0,8.0
7585,1995,13,footwork,1.0,0.0,9.0
7586,1995,13,minardi,0.0,0.0,10.0
7587,1995,13,pacific,0.0,0.0,11.0
7588,1995,13,forti,0.0,0.0,12.0
7589,1995,13,simtek,0.0,0.0,13.0
7590,1995,14,benetton,110.0,8.0,1.0
7591,1995,14,williams,94.0,4.0,2.0
7592,1995,14,ferrari,62.0,1.0,3.0
7593,1995,14,mclaren,21.0,0.0,4.0
7594,1995,14,jordan,14.0,0.0,7.0
7595,1995,14,sauber,18.0,0.0,5.0
7596,1995,14,ligier,16.0,0.0,6.0
7597,1995,14,tyrrell,2.0,0.0,8.0
7598,1995,14,footwork,1.0,0.0,9.0
7599,1995,14,minardi,0.0,0.0,10.0
7600,1995,14,pacific,0.0,0.0,11.0
7601,1995,14,forti,0.0,0.0,12.0
7602,1995,14,simtek,0.0,0.0,13.0
7603,1995,15,benetton,122.0,9.0,1.0
7604,1995,15,williams,98.0,4.0,2.0
7605,1995,15,ferrari,68.0,1.0,3.0
7606,1995,15,mclaren,21.0,0.0,4.0
7607,1995,15,jordan,18.0,0.0,5.0
7608,1995,15,sauber,18.0,0.0,6.0
7609,1995,15,ligier,16.0,0.0,7.0
7610,1995,15,tyrrell,2.0,0.0,8.0
7611,1995,15,footwork,1.0,0.0,9.0
7612,1995,15,minardi,0.0,0.0,10.0
7613,1995,15,pacific,0.0,0.0,11.0
7614,1995,15,forti,0.0,0.0,12.0
7615,1995,15,simtek,0.0,0.0,13.0
7616,1995,16,benetton,133.0,10.0,1.0
7617,1995,16,williams,108.0,4.0,2.0
7618,1995,16,ferrari,73.0,1.0,3.0
7619,1995,16,mclaren,21.0,0.0,4.0
7620,1995,16,jordan,18.0,0.0,5.0
7621,1995,16,ligier,16.0,0.0,7.0
7622,1995,16,sauber,18.0,0.0,6.0
7623,1995,16,tyrrell,2.0,0.0,8.0
7624,1995,16,footwork,1.0,0.0,9.0
7625,1995,16,minardi,0.0,0.0,10.0
7626,1995,16,pacific,0.0,0.0,11.0
7627,1995,16,forti,0.0,0.0,12.0
7628,1995,16,simtek,0.0,0.0,13.0
7629,1995,17,benetton,147.0,11.0,1.0
7630,1995,17,williams,108.0,4.0,2.0
7631,1995,17,ferrari,73.0,1.0,3.0
7632,1995,17,mclaren,27.0,0.0,4.0
7633,1995,17,ligier,18.0,0.0,6.0
7634,1995,17,jordan,21.0,0.0,5.0
7635,1995,17,sauber,18.0,0.0,7.0
7636,1995,17,footwork,1.0,0.0,9.0
7637,1995,17,tyrrell,3.0,0.0,8.0
7638,1995,17,minardi,0.0,0.0,10.0
7639,1995,17,forti,0.0,0.0,12.0
7640,1995,17,pacific,0.0,0.0,11.0
7641,1995,17,simtek,0.0,0.0,13.0
7642,1996,1,williams,0.0,0.0,0.0
7643,1996,1,ferrari,0.0,0.0,0.0
7644,1996,1,benetton,0.0,0.0,0.0
7645,1996,1,mclaren,0.0,0.0,0.0
7646,1996,1,tyrrell,0.0,0.0,0.0
7647,1996,1,ligier,0.0,0.0,0.0
7648,1996,1,sauber,0.0,0.0,0.0
7649,1996,1,footwork,0.0,0.0,0.0
7650,1996,2,williams,16.0,1.0,1.0
7651,1996,2,benetton,3.0,0.0,3.0
7652,1996,2,ferrari,4.0,0.0,2.0
7653,1996,2,mclaren,2.0,0.0,4.0
7654,1996,2,tyrrell,1.0,0.0,5.0
7655,1996,2,ligier,0.0,0.0,6.0
7656,1996,2,sauber,0.0,0.0,7.0
7657,1996,2,footwork,0.0,0.0,8.0
7658,1996,2,minardi,0.0,0.0,0.0
7659,1996,2,forti,0.0,0.0,0.0
7660,1996,2,jordan,0.0,0.0,0.0
7661,1996,3,williams,26.0,2.0,1.0
7662,1996,3,benetton,9.0,0.0,2.0
7663,1996,3,ferrari,8.0,0.0,3.0
7664,1996,3,mclaren,5.0,0.0,4.0
7665,1996,3,jordan,0.0,0.0,11.0
7666,1996,3,tyrrell,3.0,0.0,5.0
7667,1996,3,ligier,1.0,0.0,6.0
7668,1996,3,footwork,0.0,0.0,8.0
7669,1996,3,sauber,0.0,0.0,7.0
7670,1996,3,forti,0.0,0.0,10.0
7671,1996,3,minardi,0.0,0.0,9.0
7672,1996,4,williams,42.0,3.0,1.0
7673,1996,4,ferrari,10.0,0.0,3.0
7674,1996,4,benetton,13.0,0.0,2.0
7675,1996,4,mclaren,5.0,0.0,4.0
7676,1996,4,jordan,3.0,0.0,5.0
7677,1996,4,tyrrell,3.0,0.0,6.0
7678,1996,4,ligier,1.0,0.0,7.0
7679,1996,4,footwork,1.0,0.0,8.0
7680,1996,4,sauber,0.0,0.0,9.0
7681,1996,4,forti,0.0,0.0,10.0
7682,1996,4,minardi,0.0,0.0,11.0
7683,1996,5,williams,55.0,4.0,1.0
7684,1996,5,ferrari,16.0,0.0,2.0
7685,1996,5,benetton,13.0,0.0,3.0
7686,1996,5,mclaren,9.0,0.0,4.0
7687,1996,5,jordan,6.0,0.0,5.0
7688,1996,5,tyrrell,3.0,0.0,6.0
7689,1996,5,ligier,1.0,0.0,7.0
7690,1996,5,footwork,1.0,0.0,8.0
7691,1996,5,sauber,0.0,0.0,9.0
7692,1996,5,minardi,0.0,0.0,11.0
7693,1996,5,forti,0.0,0.0,10.0
7694,1996,6,williams,65.0,5.0,1.0
7695,1996,6,ferrari,25.0,0.0,2.0
7696,1996,6,benetton,18.0,0.0,3.0
7697,1996,6,mclaren,9.0,0.0,4.0
7698,1996,6,ligier,1.0,0.0,7.0
7699,1996,6,jordan,8.0,0.0,5.0
7700,1996,6,sauber,0.0,0.0,9.0
7701,1996,6,tyrrell,3.0,0.0,6.0
7702,1996,6,footwork,1.0,0.0,8.0
7703,1996,6,minardi,0.0,0.0,10.0
7704,1996,6,forti,0.0,0.0,11.0
7705,1996,7,williams,65.0,5.0,1.0
7706,1996,7,ferrari,25.0,0.0,2.0
7707,1996,7,benetton,18.0,0.0,3.0
7708,1996,7,mclaren,16.0,0.0,4.0
7709,1996,7,ligier,11.0,1.0,5.0
7710,1996,7,sauber,7.0,0.0,7.0
7711,1996,7,jordan,8.0,0.0,6.0
7712,1996,7,tyrrell,5.0,0.0,8.0
7713,1996,7,footwork,1.0,0.0,9.0
7714,1996,7,minardi,0.0,0.0,10.0
7715,1996,7,forti,0.0,0.0,11.0
7716,1996,8,williams,69.0,5.0,1.0
7717,1996,8,ferrari,35.0,1.0,2.0
7718,1996,8,benetton,24.0,0.0,3.0
7719,1996,8,mclaren,18.0,0.0,4.0
7720,1996,8,ligier,12.0,1.0,5.0
7721,1996,8,sauber,10.0,0.0,6.0
7722,1996,8,jordan,8.0,0.0,7.0
7723,1996,8,tyrrell,5.0,0.0,8.0
7724,1996,8,footwork,1.0,0.0,9.0
7725,1996,8,minardi,0.0,0.0,10.0
7726,1996,8,forti,0.0,0.0,11.0
7727,1996,9,williams,85.0,6.0,1.0
7728,1996,9,ferrari,35.0,1.0,2.0
7729,1996,9,benetton,28.0,0.0,3.0
7730,1996,9,mclaren,23.0,0.0,4.0
7731,1996,9,ligier,12.0,1.0,5.0
7732,1996,9,sauber,10.0,0.0,6.0
7733,1996,9,jordan,9.0,0.0,7.0
7734,1996,9,tyrrell,5.0,0.0,8.0
7735,1996,9,footwork,1.0,0.0,9.0
7736,1996,9,minardi,0.0,0.0,10.0
7737,1996,9,forti,0.0,0.0,11.0
7738,1996,10,williams,101.0,7.0,1.0
7739,1996,10,benetton,35.0,0.0,3.0
7740,1996,10,ferrari,35.0,1.0,2.0
7741,1996,10,mclaren,26.0,0.0,4.0
7742,1996,10,jordan,9.0,0.0,7.0
7743,1996,10,ligier,12.0,1.0,5.0
7744,1996,10,sauber,10.0,0.0,6.0
7745,1996,10,tyrrell,5.0,0.0,8.0
7746,1996,10,footwork,1.0,0.0,9.0
7747,1996,10,minardi,0.0,0.0,10.0
7748,1996,10,forti,0.0,0.0,11.0
7749,1996,11,williams,111.0,8.0,1.0
7750,1996,11,benetton,41.0,0.0,2.0
7751,1996,11,ferrari,35.0,1.0,3.0
7752,1996,11,mclaren,32.0,0.0,4.0
7753,1996,11,jordan,13.0,0.0,5.0
7754,1996,11,ligier,12.0,1.0,6.0
7755,1996,11,sauber,10.0,0.0,7.0
7756,1996,11,tyrrell,5.0,0.0,8.0
7757,1996,11,footwork,1.0,0.0,9.0
7758,1996,11,minardi,0.0,0.0,10.0
7759,1996,11,forti,0.0,0.0,11.0
7760,1996,12,williams,125.0,9.0,1.0
7761,1996,12,benetton,47.0,0.0,2.0
7762,1996,12,ferrari,38.0,1.0,3.0
7763,1996,12,mclaren,34.0,0.0,4.0
7764,1996,12,jordan,14.0,0.0,5.0
7765,1996,12,ligier,12.0,1.0,6.0
7766,1996,12,sauber,10.0,0.0,7.0
7767,1996,12,tyrrell,5.0,0.0,8.0
7768,1996,12,footwork,1.0,0.0,9.0
7769,1996,12,minardi,0.0,0.0,10.0
7770,1996,12,forti,0.0,0.0,11.0
7771,1996,13,williams,141.0,10.0,1.0
7772,1996,13,benetton,51.0,0.0,2.0
7773,1996,13,ferrari,38.0,1.0,3.0
7774,1996,13,mclaren,37.0,0.0,4.0
7775,1996,13,jordan,15.0,0.0,5.0
7776,1996,13,ligier,14.0,1.0,6.0
7777,1996,13,sauber,10.0,0.0,7.0
7778,1996,13,tyrrell,5.0,0.0,8.0
7779,1996,13,footwork,1.0,0.0,9.0
7780,1996,13,minardi,0.0,0.0,10.0
7781,1996,13,forti,0.0,0.0,11.0
7782,1996,14,williams,149.0,10.0,1.0
7783,1996,14,benetton,55.0,0.0,2.0
7784,1996,14,ferrari,48.0,2.0,3.0
7785,1996,14,mclaren,41.0,0.0,4.0
7786,1996,14,jordan,15.0,0.0,5.0
7787,1996,14,ligier,14.0,1.0,6.0
7788,1996,14,sauber,10.0,0.0,7.0
7789,1996,14,tyrrell,5.0,0.0,8.0
7790,1996,14,footwork,1.0,0.0,9.0
7791,1996,14,minardi,0.0,0.0,10.0
7792,1996,14,forti,0.0,0.0,11.0
7793,1996,15,williams,149.0,10.0,1.0
7794,1996,15,benetton,61.0,0.0,2.0
7795,1996,15,ferrari,58.0,3.0,3.0
7796,1996,15,mclaren,45.0,0.0,4.0
7797,1996,15,jordan,20.0,0.0,5.0
7798,1996,15,ligier,15.0,1.0,6.0
7799,1996,15,sauber,10.0,0.0,7.0
7800,1996,15,tyrrell,5.0,0.0,8.0
7801,1996,15,footwork,1.0,0.0,9.0
7802,1996,15,minardi,0.0,0.0,10.0
7803,1996,15,forti,0.0,0.0,11.0
7804,1996,16,williams,165.0,11.0,1.0
7805,1996,16,ferrari,64.0,3.0,3.0
7806,1996,16,benetton,65.0,0.0,2.0
7807,1996,16,mclaren,45.0,0.0,4.0
7808,1996,16,jordan,20.0,0.0,5.0
7809,1996,16,ligier,15.0,1.0,6.0
7810,1996,16,sauber,10.0,0.0,7.0
7811,1996,16,tyrrell,5.0,0.0,8.0
7812,1996,16,footwork,1.0,0.0,9.0
7813,1996,16,minardi,0.0,0.0,10.0
7814,1996,16,forti,0.0,0.0,11.0
7815,1997,1,mclaren,0.0,0.0,0.0
7816,1997,1,ferrari,0.0,0.0,0.0
7817,1997,1,benetton,0.0,0.0,0.0
7818,1997,1,prost,0.0,0.0,0.0
7819,1997,1,sauber,0.0,0.0,0.0
7820,1997,1,williams,0.0,0.0,0.0
7821,1997,1,minardi,0.0,0.0,0.0
7822,1997,1,arrows,0.0,0.0,0.0
7823,1997,2,mclaren,14.0,1.0,1.0
7824,1997,2,williams,0.0,0.0,6.0
7825,1997,2,benetton,3.0,0.0,3.0
7826,1997,2,ferrari,6.0,0.0,2.0
7827,1997,2,prost,2.0,0.0,4.0
7828,1997,2,sauber,1.0,0.0,5.0
7829,1997,2,jordan,0.0,0.0,0.0
7830,1997,2,minardi,0.0,0.0,7.0
7831,1997,2,arrows,0.0,0.0,8.0
7832,1997,2,tyrrell,0.0,0.0,0.0
7833,1997,3,williams,10.0,1.0,2.0
7834,1997,3,mclaren,17.0,1.0,1.0
7835,1997,3,ferrari,8.0,0.0,4.0
7836,1997,3,benetton,10.0,0.0,3.0
7837,1997,3,prost,6.0,0.0,5.0
7838,1997,3,jordan,0.0,0.0,7.0
7839,1997,3,sauber,1.0,0.0,6.0
7840,1997,3,tyrrell,0.0,0.0,10.0
7841,1997,3,minardi,0.0,0.0,8.0
7842,1997,3,arrows,0.0,0.0,9.0
7843,1997,3,stewart,0.0,0.0,0.0
7844,1997,4,williams,20.0,2.0,1.0
7845,1997,4,ferrari,14.0,0.0,3.0
7846,1997,4,mclaren,19.0,1.0,2.0
7847,1997,4,benetton,11.0,0.0,4.0
7848,1997,4,jordan,4.0,0.0,6.0
7849,1997,4,prost,6.0,0.0,5.0
7850,1997,4,sauber,4.0,0.0,7.0
7851,1997,4,tyrrell,0.0,0.0,8.0
7852,1997,4,minardi,0.0,0.0,9.0
7853,1997,4,arrows,0.0,0.0,10.0
7854,1997,4,stewart,0.0,0.0,11.0
7855,1997,5,ferrari,24.0,0.0,2.0
7856,1997,5,williams,30.0,3.0,1.0
7857,1997,5,mclaren,20.0,1.0,3.0
7858,1997,5,benetton,13.0,0.0,4.0
7859,1997,5,prost,6.0,0.0,6.0
7860,1997,5,jordan,7.0,0.0,5.0
7861,1997,5,stewart,0.0,0.0,11.0
7862,1997,5,sauber,4.0,0.0,7.0
7863,1997,5,tyrrell,0.0,0.0,8.0
7864,1997,5,minardi,0.0,0.0,9.0
7865,1997,5,arrows,0.0,0.0,10.0
7866,1997,6,ferrari,38.0,1.0,1.0
7867,1997,6,williams,30.0,3.0,2.0
7868,1997,6,mclaren,20.0,1.0,3.0
7869,1997,6,benetton,13.0,0.0,4.0
7870,1997,6,prost,9.0,0.0,5.0
7871,1997,6,jordan,8.0,0.0,6.0
7872,1997,6,stewart,6.0,0.0,7.0
7873,1997,6,sauber,4.0,0.0,8.0
7874,1997,6,tyrrell,2.0,0.0,9.0
7875,1997,6,minardi,0.0,0.0,10.0
7876,1997,6,arrows,0.0,0.0,11.0
7877,1997,6,lola,0.0,0.0,0.0
7878,1997,7,ferrari,41.0,1.0,1.0
7879,1997,7,williams,40.0,4.0,2.0
7880,1997,7,benetton,17.0,0.0,4.0
7881,1997,7,mclaren,21.0,1.0,3.0
7882,1997,7,prost,15.0,0.0,5.0
7883,1997,7,jordan,8.0,0.0,6.0
7884,1997,7,sauber,6.0,0.0,8.0
7885,1997,7,stewart,6.0,0.0,7.0
7886,1997,7,tyrrell,2.0,0.0,9.0
7887,1997,7,arrows,0.0,0.0,11.0
7888,1997,7,minardi,0.0,0.0,10.0
7889,1997,7,lola,0.0,0.0,12.0
7890,1997,8,ferrari,51.0,2.0,1.0
7891,1997,8,williams,43.0,4.0,2.0
7892,1997,8,benetton,23.0,0.0,3.0
7893,1997,8,mclaren,21.0,1.0,4.0
7894,1997,8,prost,16.0,0.0,5.0
7895,1997,8,jordan,12.0,0.0,6.0
7896,1997,8,sauber,8.0,0.0,7.0
7897,1997,8,stewart,6.0,0.0,8.0
7898,1997,8,tyrrell,2.0,0.0,9.0
7899,1997,8,arrows,0.0,0.0,10.0
7900,1997,8,minardi,0.0,0.0,11.0
7901,1997,8,lola,0.0,0.0,12.0
7902,1997,9,ferrari,65.0,3.0,1.0
7903,1997,9,williams,52.0,4.0,2.0
7904,1997,9,benetton,25.0,0.0,3.0
7905,1997,9,mclaren,21.0,1.0,4.0
7906,1997,9,prost,16.0,0.0,5.0
7907,1997,9,jordan,13.0,0.0,6.0
7908,1997,9,sauber,8.0,0.0,7.0
7909,1997,9,stewart,6.0,0.0,8.0
7910,1997,9,tyrrell,2.0,0.0,9.0
7911,1997,9,arrows,0.0,0.0,10.0
7912,1997,9,minardi,0.0,0.0,11.0
7913,1997,9,lola,0.0,0.0,12.0
7914,1997,10,ferrari,65.0,3.0,1.0
7915,1997,10,williams,62.0,5.0,2.0
7916,1997,10,benetton,35.0,0.0,3.0
7917,1997,10,mclaren,24.0,1.0,4.0
7918,1997,10,prost,16.0,0.0,5.0
7919,1997,10,jordan,15.0,0.0,6.0
7920,1997,10,sauber,8.0,0.0,7.0
7921,1997,10,stewart,6.0,0.0,8.0
7922,1997,10,tyrrell,2.0,0.0,9.0
7923,1997,10,arrows,1.0,0.0,10.0
7924,1997,10,minardi,0.0,0.0,11.0
7925,1997,10,lola,0.0,0.0,12.0
